관측일시,저수위(EL.m),저수량(백만㎥),저수율(%),유입량(㎥/s),총 방류량(㎥/s),발전방류량(㎥/s),여수로방류량(㎥/s),기타방류량(㎥/s),용수공급량(㎥/s),댐유역평균강우량(㎥/s)
2012-10-23,184.16,1947.4,67.2,56.975,44.845,44.845,0,0,0,0
2012-10-24,184.13,1945.83,67.1,26.617,44.8,44.8,0,0,0,0
2012-10-25,184.1,1944.26,67,26.912,45.095,45.095,0,0,0,0
2012-10-26,184.06,1942.16,67,18.153,42.378,42.378,0,0,0,0
2012-10-27,184.04,1941.12,66.9,32.946,45.052,45.052,0,0,0,24.1557
2012-10-28,184.04,1941.12,66.9,45.057,45.057,45.057,0,0,0,0.3824
2012-10-29,184.04,1941.12,66.9,44.995,44.995,44.995,0,0,0,0
2012-10-30,184.02,1940.07,66.9,32.957,45.058,45.058,0,0,0,0.0783
2012-10-31,183.99,1938.51,66.9,27.008,45.152,45.152,0,0,0,0
2012-11-01,183.95,1936.42,66.8,20.707,44.883,44.883,0,0,0,0
2012-11-02,183.92,1934.85,66.7,26.669,44.789,44.789,0,0,0,0
2012-11-03,183.88,1932.76,66.7,20.626,44.772,44.772,0,0,0,0
2012-11-04,183.83,1930.16,66.6,14.495,44.654,44.654,0,0,0,1.4126
2012-11-05,183.79,1928.08,66.5,20.943,45.051,45.051,0,0,0,6.2221
2012-11-06,183.76,1926.51,66.4,26.632,44.701,44.701,0,0,0,2.8446
2012-11-07,183.73,1924.95,66.4,26.757,44.816,44.816,0,0,0,0
2012-11-08,183.69,1922.88,66.3,17.797,41.859,41.859,0,0,0,0
2012-11-09,183.65,1920.8,66.2,20.933,44.984,44.984,0,0,0,0
2012-11-10,183.6,1918.2,66.1,15.126,45.161,45.161,0,0,0,0.0783
2012-11-11,183.62,1919.24,66.2,57.213,45.199,45.199,0,0,0,26.4407
2012-11-12,183.7,1923.4,66.3,92.846,44.756,44.756,0,0,0,7.7822
2012-11-13,183.74,1925.47,66.4,69.057,44.994,44.994,0,0,0,0.3367
2012-11-14,183.77,1927.04,66.5,62.426,44.359,44.359,0,0,0,0
2012-11-15,183.79,1928.08,66.5,57.307,45.258,45.258,0,0,0,0
2012-11-16,183.79,1928.08,66.5,45.268,45.268,45.268,0,0,0,3.673
2012-11-17,183.78,1927.56,66.5,39.059,45.089,45.089,0,0,0,1.0705
2012-11-18,183.78,1927.56,66.5,45.063,45.063,45.063,0,0,0,0
2012-11-19,183.76,1926.52,66.4,32.962,44.999,44.999,0,0,0,3.3206
2012-11-20,183.75,1926,66.4,38.662,44.681,44.681,0,0,0,0
2012-11-21,183.72,1924.43,66.4,26.771,44.838,44.838,0,0,0,0
2012-11-22,183.7,1923.4,66.3,32.918,44.943,44.943,0,0,0,0
2012-11-23,183.67,1921.84,66.3,26.882,44.926,44.926,0,0,0,0.1856
2012-11-24,183.64,1920.28,66.2,24.841,42.873,42.873,0,0,0,0
2012-11-25,183.61,1918.72,66.2,26.908,44.929,44.929,0,0,0,0
2012-11-26,183.56,1916.13,66.1,14.963,44.975,44.975,0,0,0,0.1679
2012-11-27,183.52,1914.06,66,20.808,44.801,44.801,0,0,0,0
2012-11-28,183.49,1912.5,66,26.845,44.831,44.831,0,0,0,3.8477
2012-11-29,183.46,1910.95,65.9,26.989,44.964,44.964,0,0,0,0
2012-11-30,183.4,1907.85,65.8,9.19,45.104,45.104,0,0,0,0
2012-12-01,183.36,1905.78,65.7,20.9,44.824,44.824,0,0,0,0
2012-12-02,183.32,1903.71,65.7,20.947,44.859,44.859,0,0,0,0
2012-12-03,183.27,1901.13,65.6,15.253,45.114,45.114,0,0,0,5.5923
2012-12-04,183.21,1898.04,65.5,9.042,44.841,44.841,0,0,0,0
2012-12-05,183.16,1895.46,65.4,15.103,44.906,44.906,0,0,0,5.0663
2012-12-06,183.12,1893.41,65.3,21.129,44.948,44.948,0,0,0,0
2012-12-07,183.05,1889.81,65.2,3.349,45.004,45.004,0,0,0,0.9717
2012-12-08,183,1887.24,65.1,15.415,45.137,45.137,0,0,0,0.1228
2012-12-09,182.95,1884.67,65,15.696,45.389,45.389,0,0,0,0
2012-12-10,182.87,1880.57,64.9,4.841,52.306,52.306,0,0,0,0
2012-12-11,182.82,1878.01,64.8,15.247,44.865,44.865,0,0,0,0
2012-12-12,182.76,1874.95,64.7,9.407,44.928,44.928,0,0,0,0
2012-12-13,182.71,1872.39,64.6,15.286,44.858,44.858,0,0,0,0
2012-12-14,182.68,1870.86,64.5,27.355,45.075,45.075,0,0,0,25.8076
2012-12-15,182.65,1869.33,64.5,27.285,45.005,45.005,0,0,0,0.5411
2012-12-16,182.61,1867.29,64.4,18.872,42.495,42.495,0,0,0,0
2012-12-17,182.57,1865.25,64.3,21.404,44.992,44.992,0,0,0,0
2012-12-18,182.52,1862.7,64.2,15.277,44.745,44.745,0,0,0,0
2012-12-19,182.46,1859.65,64.1,9.316,44.652,44.652,0,0,0,0
2012-12-20,182.43,1858.13,64.1,27.572,45.222,45.222,0,0,0,0
2012-12-21,182.37,1855.08,64,9.592,44.87,44.87,0,0,0,0
2012-12-22,182.32,1852.54,63.9,15.494,44.857,44.857,0,0,0,0
2012-12-23,182.26,1849.5,63.8,9.702,44.91,44.91,0,0,0,0
2012-12-24,182.2,1846.46,63.7,9.97,45.144,45.144,0,0,0,0
2012-12-25,182.15,1843.93,63.6,15.811,45.093,45.093,0,0,0,0
2012-12-26,182.07,1839.89,63.4,3.466,50.26,50.26,0,0,0,0
2012-12-27,182.01,1836.86,63.3,9.921,44.979,44.979,0,0,0,0
2012-12-28,181.95,1833.83,63.2,9.933,44.956,44.956,0,0,0,0.555
2012-12-29,181.91,1831.82,63.2,21.626,44.948,44.948,0,0,0,2.1165
2012-12-30,181.84,1828.29,63,4.14,44.915,44.915,0,0,0,0.4131
2012-12-31,181.77,1824.77,62.9,4.203,44.935,44.935,0,0,0,0
2013-01-01,181.72,1822.26,62.8,16.243,45.307,45.307,0,0,0,1.1863
2013-01-02,181.66,1819.25,62.7,10.171,45.015,45.015,0,0,0,0.7661
2013-01-03,181.6,1816.24,62.6,12.099,46.906,46.906,0,0,0,0
2013-01-04,181.53,1812.74,62.5,4.08,44.636,44.636,0,0,0,0
2013-01-05,181.47,1809.74,62.4,10.422,45.156,45.156,0,0,0,0
2013-01-06,181.4,1806.24,62.3,4.445,44.92,44.92,0,0,0,0
2013-01-07,181.33,1802.75,62.2,4.456,44.88,44.88,0,0,0,0
2013-01-08,181.27,1799.76,62.1,10.414,45.025,45.025,0,0,0,0
2013-01-09,181.2,1796.27,61.9,4.877,45.211,45.211,0,0,0,0
2013-01-10,181.14,1793.29,61.8,10.704,45.238,45.238,0,0,0,0
2013-01-11,181.07,1789.81,61.7,4.513,44.758,44.758,0,0,0,0
2013-01-12,181.05,1788.82,61.7,8.422,19.912,19.912,0,0,0,0.3055
2013-01-13,181.03,1787.83,61.7,8.725,20.211,20.211,0,0,0,0
2013-01-14,181.01,1786.84,61.6,8.509,19.991,19.991,0,0,0,0
2013-01-15,180.99,1785.85,61.6,8.554,20.032,20.032,0,0,0,0
2013-01-16,180.97,1784.85,61.6,8.379,19.853,19.853,0,0,0,0
2013-01-17,180.95,1783.86,61.5,8.595,20.065,20.065,0,0,0,0.1438
2013-01-18,180.93,1782.87,61.5,8.443,19.909,19.909,0,0,0,0
2013-01-19,180.92,1782.38,61.5,14.097,19.829,19.829,0,0,0,0
2013-01-20,180.9,1781.39,61.4,8.711,20.171,20.171,0,0,0,0
2013-01-21,180.9,1781.39,61.4,19.84,19.84,19.84,0,0,0,13.4687
2013-01-22,180.89,1780.89,61.4,14.266,19.995,19.995,0,0,0,1.2891
2013-01-23,180.87,1779.9,61.4,8.465,19.92,19.92,0,0,0,0.6881
2013-01-24,180.84,1778.42,61.3,2.652,19.827,19.827,0,0,0,0.5635
2013-01-25,180.82,1777.43,61.3,8.65,20.095,20.095,0,0,0,0
2013-01-26,180.81,1776.93,61.3,14.163,19.884,19.884,0,0,0,0
2013-01-27,180.79,1775.95,61.2,8.438,19.877,19.877,0,0,0,0
2013-01-28,180.76,1774.46,61.2,2.886,20.037,20.037,0,0,0,0
2013-01-29,180.74,1773.48,61.2,8.508,19.937,19.937,0,0,0,0
2013-01-30,180.72,1772.49,61.1,8.52,19.946,19.946,0,0,0,0
2013-01-31,180.71,1772,61.1,14.045,19.756,19.756,0,0,0,0
2013-02-01,180.75,1773.97,61.2,42.477,19.626,19.626,0,0,0,32.6722
2013-02-02,180.9,1781.39,61.4,105.543,19.713,19.713,0,0,0,0.083
2013-02-03,181.01,1786.84,61.6,82.406,19.325,19.325,0,0,0,3.2606
2013-02-04,181.02,1787.33,61.6,56.048,50.308,50.308,0,0,0,2.2687
2013-02-05,181.01,1786.84,61.6,43.969,49.709,49.709,0,0,0,1.2223
2013-02-06,180.92,1782.38,61.5,33.48,85.1,85.1,0,0,0,3.5459
2013-02-07,180.82,1777.43,61.3,26.137,83.401,83.401,0,0,0,0.0896
2013-02-08,180.7,1771.5,61.1,17.247,85.835,85.835,0,0,0,0
2013-02-09,180.63,1768.05,61,20.157,60.103,60.103,0,0,0,0
2013-02-10,180.56,1764.6,60.9,18.045,57.944,57.944,0,0,0,0
2013-02-11,180.51,1762.14,60.8,31.82,60.29,60.29,0,0,0,0
2013-02-12,180.37,1755.27,60.5,6.066,85.656,85.656,0,0,0,0
2013-02-13,180.24,1748.9,60.3,15.874,89.612,89.612,0,0,0,0
2013-02-14,180.05,1739.61,60,17.634,125.117,125.117,0,0,0,0
2013-02-15,179.85,1729.87,59.7,10.544,123.319,123.319,0,0,0,0
2013-02-16,179.65,1720.16,59.3,13.173,125.577,125.577,0,0,0,0
2013-02-17,179.46,1711,59,19.228,125.174,125.174,0,0,0,0
2013-02-18,179.25,1701.03,58.7,9.243,124.708,124.708,0,0,0,0
2013-02-19,179.03,1690.62,58.3,4.538,124.974,124.974,0,0,0,0
2013-02-20,178.81,1680.26,57.9,5.049,124.945,124.945,0,0,0,0
2013-02-21,178.62,1671.35,57.6,4.312,107.424,107.424,0,0,0,0
2013-02-22,178.5,1665.74,57.4,24.888,89.804,89.804,0,0,0,0.1945
2013-02-23,178.34,1658.29,57.2,7.148,93.453,93.453,0,0,0,0
2013-02-24,178.18,1650.85,56.9,4.232,90.251,90.251,0,0,0,0
2013-02-25,178.07,1645.76,56.8,30.984,89.956,89.956,0,0,0,0
2013-02-26,177.91,1638.37,56.5,4.291,89.828,89.828,0,0,0,0
2013-02-27,177.76,1631.46,56.3,10.456,90.387,90.387,0,0,0,0
2013-02-28,177.63,1625.5,56.1,20.984,90.054,90.054,0,0,0,0
2013-03-01,177.51,1620,55.9,26.123,89.713,89.713,0,0,0,5.6698
2013-03-02,177.38,1614.06,55.7,21.461,90.168,90.168,0,0,0,0
2013-03-03,177.27,1609.05,55.5,31.886,89.876,89.876,0,0,0,0
2013-03-04,177.16,1604.06,55.3,17.172,75.027,75.027,0,0,0,0
2013-03-05,177.05,1599.07,55.1,17.083,74.803,74.803,0,0,0,0
2013-03-06,176.97,1595.45,55,33.096,74.989,74.989,0,0,0,0
2013-03-07,176.86,1590.48,54.8,17.496,74.982,74.982,0,0,0,0.9621
2013-03-08,176.82,1588.68,54.8,54.414,75.285,75.285,0,0,0,0
2013-03-09,176.74,1585.08,54.7,33.821,75.509,75.509,0,0,0,0
2013-03-10,176.83,1589.13,54.8,121.943,75.039,75.039,0,0,0,0
2013-03-11,176.82,1588.68,54.8,69.684,74.9,74.9,0,0,0,0
2013-03-12,176.8,1587.78,54.8,64.481,74.91,74.91,0,0,0,0.2382
2013-03-13,176.83,1589.13,54.8,90.759,75.114,75.114,0,0,0,17.5842
2013-03-14,176.87,1590.93,54.9,96.079,75.204,75.204,0,0,0,0
2013-03-15,176.87,1590.93,54.9,74.821,74.821,74.821,0,0,0,0
2013-03-16,176.86,1590.48,54.8,69.874,75.094,75.094,0,0,0,0
2013-03-17,176.82,1588.68,54.8,51.741,72.612,72.612,0,0,0,4.7957
2013-03-18,176.82,1588.68,54.8,75.163,75.163,75.163,0,0,0,4.0807
2013-03-19,176.88,1591.38,54.9,106.273,74.96,74.96,0,0,0,0
2013-03-20,176.9,1592.29,54.9,85.241,74.795,74.795,0,0,0,11.009
2013-03-21,176.92,1593.19,54.9,85.425,74.974,74.974,0,0,0,0
2013-03-22,176.89,1591.84,54.9,69.37,85.045,85.045,0,0,0,0
2013-03-23,176.86,1590.48,54.8,69.226,84.891,84.891,0,0,0,0
2013-03-24,176.81,1588.23,54.8,58.858,84.944,84.944,0,0,0,0
2013-03-25,176.75,1585.53,54.7,53.615,84.881,84.881,0,0,0,2.4413
2013-03-26,176.69,1582.83,54.6,53.96,85.186,85.186,0,0,0,0.0639
2013-03-27,176.6,1578.79,54.4,38.146,84.909,84.909,0,0,0,0
2013-03-28,176.52,1575.2,54.3,43.844,85.336,85.336,0,0,0,0.0896
2013-03-29,176.44,1571.63,54.2,43.433,84.853,84.853,0,0,0,0
2013-03-30,176.36,1568.05,54.1,43.555,84.904,84.904,0,0,0,0.1486
2013-03-31,176.28,1564.49,54,43.754,85.031,85.031,0,0,0,0.219
2013-04-01,176.18,1560.04,53.8,38.631,90.128,90.128,0,0,0,0
2013-04-02,176.08,1555.6,53.6,39.166,90.551,90.086,0,0.465,0,2.0958
2013-04-03,175.98,1551.17,53.5,39.413,90.687,89.687,0,1,0,0
2013-04-04,175.89,1547.19,53.4,44.459,90.51,89.51,0,1,0,0
2013-04-05,175.9,1547.63,53.4,43.046,37.934,37.934,0,0,0,0
2013-04-06,175.96,1550.28,53.5,66.566,35.869,35.869,0,0,0,11.8647
2013-04-07,175.93,1548.96,53.4,75.411,90.77,89.771,0,0.999,0,1.3619
2013-04-08,175.86,1545.86,53.3,54.979,90.765,89.98,0,0.785,0,0.1049
2013-04-09,175.8,1543.22,53.2,59.774,90.405,89.805,0,0.6,0,2.6782
2013-04-10,175.75,1541.01,53.1,64.843,90.338,89.738,0,0.6,0,0.8949
2013-04-11,175.66,1537.06,53,44.943,90.764,90.164,0,0.6,0,2.046
2013-04-12,175.69,1538.37,53.1,49.852,34.589,34.589,0,0,0,0
2013-04-13,175.7,1538.81,53.1,40.131,35.041,35.041,0,0,0,0
2013-04-14,175.63,1535.74,53,55.129,90.736,90.136,0,0.6,0,6.8585
2013-04-15,175.56,1532.67,52.9,55.202,90.755,90.155,0,0.6,0,0
2013-04-16,175.5,1530.04,52.8,60.151,90.581,89.981,0,0.6,0,0.3032
2013-04-17,175.42,1526.54,52.6,50.095,90.607,90.007,0,0.6,0,1.0405
2013-04-18,175.35,1523.48,52.5,55.355,90.744,90.144,0,0.6,0,0.1422
2013-04-19,175.27,1519.99,52.4,50.199,90.577,89.977,0,0.6,0,0
2013-04-20,175.19,1516.51,52.3,50.497,90.804,90.204,0,0.6,0,4.0713
2013-04-21,175.11,1513.03,52.2,50.152,90.388,89.788,0,0.6,0,0
2013-04-22,174.99,1507.83,52,30.262,90.483,89.883,0,0.6,0,0
2013-04-23,174.9,1503.94,51.9,45.519,90.58,90.027,0,0.553,0,4.5164
2013-04-24,174.8,1499.62,51.7,40.441,90.403,89.803,0,0.6,0,1.416
2013-04-25,174.72,1496.17,51.6,50.761,90.651,90.051,0,0.6,0,10.6323
2013-04-26,174.65,1493.16,51.5,55.666,90.511,89.911,0,0.6,0,1.6328
2013-04-27,174.58,1490.16,51.4,56.243,91.034,90.434,0,0.6,0,0
2013-04-28,174.51,1487.15,51.3,55.897,90.634,90.034,0,0.6,0,0
2013-04-29,174.45,1484.59,51.2,60.898,90.629,90.029,0,0.6,0,11.5758
2013-04-30,174.41,1482.88,51.1,70.489,90.288,89.688,0,0.6,0,0
2013-05-01,174.35,1480.31,51.1,56.017,85.682,85.082,0,0.6,0,0
2013-05-02,174.29,1477.75,51,56.04,85.665,85.065,0,0.6,0,1.5577
2013-05-03,174.23,1475.2,50.9,56.014,85.599,84.999,0,0.6,0,6.05
2013-05-04,174.14,1471.37,50.7,41.964,86.267,85.667,0,0.6,0,0.731
2013-05-05,174.07,1468.4,50.6,51.135,85.531,84.931,0,0.6,0,0
2013-05-06,173.98,1464.58,50.5,41.655,85.798,85.198,0,0.6,0,0
2013-05-07,173.89,1460.78,50.4,41.716,85.77,85.012,0,0.758,0,0
2013-05-08,173.79,1456.56,50.2,37.444,86.288,85.288,0,1,0,0
2013-05-09,173.66,1451.08,50,32.673,96.005,95.005,0,1,0,0.0807
2013-05-10,173.55,1446.47,49.9,42.76,96.203,95.203,0,1,0,10.1249
2013-05-11,173.43,1441.44,49.7,37.54,95.689,94.689,0,1,0,0
2013-05-12,173.3,1436.02,49.5,33.055,95.871,94.871,0,1,0,0.6659
2013-05-13,173.16,1430.19,49.3,28.574,96.014,95.014,0,1,0,0.0783
2013-05-14,173.02,1424.38,49.1,28.661,95.886,94.886,0,1,0,0
2013-05-15,172.87,1418.18,48.9,24.303,96.09,95.09,0,1,0,0
2013-05-16,172.72,1412,48.7,24.164,95.705,94.705,0,1,0,0
2013-05-17,172.55,1405.02,48.5,14.907,95.688,94.688,0,1,0,0
2013-05-18,172.39,1398.47,48.2,19.683,95.423,94.423,0,1,0,1.4126
2013-05-19,172.28,1393.99,48.1,44.453,96.362,95.362,0,1,0,22.3022
2013-05-20,172.18,1389.92,47.9,49.099,96.174,95.175,0,0.999,0,0.0679
2013-05-21,172.06,1385.05,47.8,39.542,95.888,94.888,0,1,0,0
2013-05-22,171.92,1379.39,47.6,30.337,95.875,94.875,0,1,0,0
2013-05-23,171.78,1373.75,47.4,30.442,95.767,94.767,0,1,0,0
2013-05-24,171.62,1367.32,47.2,21.663,96.059,95.06,0,0.999,0,0
2013-05-25,171.47,1361.31,46.9,26.836,96.329,95.329,0,1,0,0
2013-05-26,171.31,1354.93,46.7,22.291,96.148,95.148,0,1,0,0.2037
2013-05-27,171.17,1349.37,46.5,31.828,96.225,95.225,0,1,0,23.0471
2013-05-28,171.11,1346.99,46.5,68.379,95.913,95.021,0,0.892,0,12.7782
2013-05-29,171.07,1345.41,46.4,77.362,95.696,94.896,0,0.8,0,0.926
2013-05-30,170.98,1341.85,46.3,54.382,95.571,94.771,0,0.8,0,0
2013-05-31,170.87,1337.51,46.1,45.914,96.137,95.445,0,0.692,0,0
2013-06-01,170.8,1334.75,46,38.805,70.697,70.097,0,0.6,0,0
2013-06-02,170.72,1331.61,45.9,34.254,70.637,70.037,0,0.6,0,0
2013-06-03,170.62,1327.69,45.8,25.415,70.797,69.964,0,0.833,0,0
2013-06-04,170.52,1323.78,45.7,25.896,71.17,70.17,0,1,0,0
2013-06-05,170.41,1319.48,45.5,21.338,71.015,70.015,0,1,0,0
2013-06-06,170.31,1315.59,45.4,26.053,71.101,70.101,0,1,0,0
2013-06-07,170.18,1310.55,45.2,12.507,70.91,69.91,0,1,0,0
2013-06-08,170.06,1305.9,45,17.42,71.169,70.169,0,1,0,0
2013-06-09,169.93,1300.89,44.9,12.849,70.903,69.904,0,0.999,0,0
2013-06-10,169.8,1295.89,44.7,13.041,70.915,69.915,0,1,0,0
2013-06-11,169.67,1290.9,44.5,13.297,70.99,69.99,0,1,0,0.6456
2013-06-12,169.56,1286.7,44.4,22.156,70.833,70.066,0,0.767,0,6.7011
2013-06-13,169.44,1282.12,44.2,17.904,70.859,70.259,0,0.6,0,0.2886
2013-06-14,169.31,1277.18,44,13.155,70.35,69.75,0,0.6,0,0
2013-06-15,169.18,1272.25,43.9,13.708,70.723,70.123,0,0.6,0,0
2013-06-16,169.04,1266.97,43.7,9.436,70.637,70.037,0,0.6,0,0
2013-06-17,168.9,1261.7,43.5,10.04,71.034,70.216,0,0.818,0,0
2013-06-18,168.78,1257.19,43.4,18.886,71.001,70.001,0,1,0,8.796
2013-06-19,168.69,1253.82,43.2,11.964,50.95,49.95,0,1,0,0.6339
2013-06-20,168.61,1250.84,43.1,16.184,50.767,49.767,0,1,0,0
2013-06-21,168.52,1247.48,43,12.362,51.188,50.188,0,1,0,0.0549
2013-06-22,168.43,1244.13,42.9,12.003,50.744,49.744,0,1,0,7.471
2013-06-23,168.35,1241.17,42.8,16.434,50.799,49.8,0,0.999,0,3.672
2013-06-24,168.26,1237.83,42.7,12.18,50.76,49.761,0,0.999,0,5.6963
2013-06-25,168.2,1235.61,42.6,18.046,43.719,42.719,0,1,0,7.0924
2013-06-26,168.17,1234.51,42.6,23.142,35.964,34.964,0,1,0,6.546
2013-06-27,168.17,1234.51,42.6,35.801,35.801,34.801,0,1,0,19.9194
2013-06-28,168.19,1235.24,42.6,44.347,35.8,34.8,0,1,0,11.2895
2013-06-29,168.22,1236.35,42.6,48.735,35.906,34.906,0,1,0,0.0679
2013-06-30,168.24,1237.09,42.7,44.375,35.817,34.817,0,1,0,2.6313
2013-07-01,168.21,1235.98,42.6,22.919,35.754,34.754,0,1,0,0
2013-07-02,168.27,1238.2,42.7,61.552,35.873,35.108,0,0.765,0,38.5954
2013-07-03,168.4,1243.02,42.9,91.416,35.648,35.048,0,0.6,0,0
2013-07-04,168.51,1247.11,43,82.823,35.497,34.897,0,0.6,0,2.9329
2013-07-05,168.58,1249.72,43.1,65.654,35.471,34.871,0,0.6,0,4.0055
2013-07-06,168.61,1250.84,43.1,48.646,35.695,35.095,0,0.6,0,0
2013-07-07,168.62,1251.21,43.2,39.738,35.419,34.819,0,0.6,0,0.717
2013-07-08,168.9,1261.7,43.5,157.201,35.835,35.235,0,0.6,0,47.9775
2013-07-09,169.61,1288.61,44.4,346.86,35.391,34.791,0,0.6,0,9.8699
2013-07-10,170.23,1312.49,45.3,312.074,35.696,35.096,0,0.6,0,26.4281
2013-07-11,171.03,1343.82,46.3,398.516,35.802,35.202,0,0.6,0,40.1282
2013-07-12,172.57,1405.84,48.5,753.309,35.561,34.961,0,0.6,0,26.2257
2013-07-13,174.45,1484.59,51.2,947.103,35.663,35.063,0,0.6,0,32.2073
2013-07-14,180.35,1754.29,60.5,3191.428,69.881,69.281,0,0.6,0,123.8728
2013-07-15,184.91,1986.96,68.5,2862.071,169.106,168.506,0,0.6,0,95.8188
2013-07-16,186.34,2063.86,71.2,1097.431,207.335,206.735,0,0.6,0,0.1704
2013-07-17,186.74,2085.73,71.9,458.271,205.223,204.623,0,0.6,0,9.7295
2013-07-18,187.06,2103.33,72.5,408.46,204.729,204.129,0,0.6,0,34.5304
2013-07-19,187.5,2127.7,73.4,489.488,207.473,206.873,0,0.6,0,0.2596
2013-07-20,187.61,2133.82,73.6,276.211,205.365,204.765,0,0.6,0,0.2785
2013-07-21,187.61,2133.82,73.6,202.889,202.889,202.289,0,0.6,0,12.1256
2013-07-22,187.84,2146.65,74,353.543,204.968,204.368,0,0.6,0,30.4548
2013-07-23,188.6,2189.44,75.5,697.217,202.005,201.405,0,0.6,0,32.9819
2013-07-24,189.39,2234.52,77.1,724.149,202.422,201.822,0,0.6,0,11.7207
2013-07-25,189.72,2253.53,77.7,419.25,199.207,198.607,0,0.6,0,0.1592
2013-07-26,189.79,2257.58,77.9,247.032,200.197,199.597,0,0.6,0,0
2013-07-27,189.73,2254.11,77.7,160.127,200.275,199.675,0,0.6,0,0
2013-07-28,189.63,2248.33,77.5,135.761,202.583,201.983,0,0.6,0,3.0965
2013-07-29,189.57,2244.87,77.4,160.762,200.801,200.201,0,0.6,0,13.276
2013-07-30,189.45,2237.97,77.2,121.126,201.08,200.48,0,0.6,0,1.5326
2013-07-31,189.42,2236.24,77.1,182.789,202.752,202.152,0,0.6,0,21.4684
2013-08-01,189.34,2231.65,77,145.2,198.384,197.784,0,0.6,0,0
2013-08-02,189.25,2226.48,76.8,141.99,201.735,201.135,0,0.6,0,13.9405
2013-08-03,189.14,2220.19,76.6,127.802,200.698,200.098,0,0.6,0,3.3258
2013-08-04,188.99,2211.62,76.3,101.585,200.767,200.167,0,0.6,0,1.6348
2013-08-05,188.85,2203.64,76,110.574,202.912,202.312,0,0.6,0,11.6152
2013-08-06,188.73,2196.82,75.8,124.313,203.282,202.682,0,0.6,0,0.3297
2013-08-07,188.54,2186.04,75.4,78.677,203.377,202.777,0,0.6,0,0.083
2013-08-08,188.34,2174.74,75,73.003,203.822,203.222,0,0.6,0,0
2013-08-09,188.14,2163.48,74.6,72.996,203.36,202.76,0,0.6,0,18.6478
2013-08-10,188.25,2169.67,74.8,171.818,100.174,99.574,0,0.6,0,18.673
2013-08-11,188.33,2174.17,75,152.73,100.539,99.939,0,0.6,0,0.083
2013-08-12,188.34,2174.74,75,107.133,100.604,100.004,0,0.6,0,1.1475
2013-08-13,188.31,2173.05,74.9,81.237,100.821,100.221,0,0.6,0,0
2013-08-14,188.25,2169.67,74.8,61.337,100.474,99.874,0,0.6,0,0
2013-08-15,188.17,2165.16,74.7,48.588,100.706,100.106,0,0.6,0,0
2013-08-16,188.08,2160.1,74.5,42.174,100.72,100.12,0,0.6,0,1.1793
2013-08-17,188.01,2156.17,74.4,55.085,100.557,99.957,0,0.6,0,0
2013-08-18,187.9,2150.01,74.1,29.35,100.694,100.094,0,0.6,0,1.9449
2013-08-19,187.9,2150.01,74.1,90.522,90.522,89.922,0,0.6,0,19.4202
2013-08-20,187.82,2145.54,74,48.919,100.72,100.12,0,0.6,0,0
2013-08-21,187.73,2140.51,73.8,42.466,100.655,100.055,0,0.6,0,0
2013-08-22,187.63,2134.93,73.6,37.06,101.607,101.007,0,0.6,0,0.4046
2013-08-23,187.6,2133.26,73.6,81.381,100.723,100.123,0,0.6,0,15.684
2013-08-24,187.52,2128.81,73.4,48.808,100.337,99.737,0,0.6,0,0
2013-08-25,187.43,2123.81,73.2,42.86,100.743,100.143,0,0.6,0,0
2013-08-26,187.32,2117.7,73,30.104,100.726,100.126,0,0.6,0,0
2013-08-27,187.2,2111.06,72.8,23.541,100.427,99.827,0,0.6,0,0
2013-08-28,187.08,2104.43,72.6,23.658,100.382,99.782,0,0.6,0,0
2013-08-29,187.01,2100.57,72.4,55.656,100.336,99.736,0,0.6,0,29.4864
2013-08-30,187,2100.02,72.4,94.057,100.435,99.835,0,0.6,0,0
2013-08-31,186.92,2095.62,72.3,49.647,100.634,100.034,0,0.6,0,0.0679
2013-09-01,186.86,2092.32,72.2,32.261,70.454,69.854,0,0.6,0,0.1344
2013-09-02,186.8,2089.02,72,32.06,70.212,69.512,0,0.7,0,0
2013-09-03,186.74,2085.73,71.9,32.953,71.065,70.065,0,1,0,0
2013-09-04,186.67,2081.89,71.8,26.533,70.946,69.946,0,1,0,0
2013-09-05,186.59,2077.51,71.6,20.376,71.066,70.066,0,1,0,0
2013-09-06,186.55,2075.32,71.6,22.56,47.878,46.878,0,1,0,1.1869
2013-09-07,186.51,2073.14,71.5,22.197,47.497,46.497,0,1,0,0
2013-09-08,186.47,2070.95,71.4,22.496,47.778,46.778,0,1,0,0
2013-09-09,186.41,2067.68,71.3,9.665,47.555,46.555,0,1,0,0
2013-09-10,186.39,2066.59,71.3,35.309,47.93,46.93,0,1,0,2.3756
2013-09-11,186.34,2063.86,71.2,16.387,47.92,46.92,0,1,0,9.5361
2013-09-12,186.31,2062.23,71.1,28.74,47.646,46.646,0,1,0,2.9475
2013-09-13,186.54,2074.78,71.5,193.25,48.044,47.044,0,1,0,59.3633
2013-09-14,186.93,2096.17,72.3,295.458,47.883,46.883,0,1,0,16.0952
2013-09-15,187.18,2109.96,72.8,207.789,48.188,47.188,0,1,0,0
2013-09-16,187.28,2115.49,73,112.067,48.029,47.029,0,1,0,0
2013-09-17,187.32,2117.7,73,73.464,47.817,47.052,0,0.765,0,0
2013-09-18,187.35,2119.37,73.1,56.856,37.609,37.009,0,0.6,0,0
2013-09-19,187.36,2119.92,73.1,44.028,37.61,37.01,0,0.6,0,0
